Sample Date,Enterococci Results,Year Population,Day Before Precipitation,Day of Precipitation,Water Temperature,Sum Precip
5/7/2019,8,8342925,0,0.06,12.33,0.06
5/7/2019,8,8342925,0,0.06,12.33,0.06
5/21/2019,8,8342925,0,0,15.05,0
5/21/2019,8,8342925,0,0,15.05,0
5/21/2019,8,8342925,0,0,15.05,0
5/21/2019,8,8342925,0,0,15.05,0
5/21/2019,8,8342925,0,0,15.05,0
6/4/2019,8,8342925,0,0,15.75,0
6/4/2019,8,8342925,0,0,15.75,0
6/4/2019,8,8342925,0,0,15.75,0
6/4/2019,8,8342925,0,0,15.75,0
6/18/2019,8,8342925,0,0.63,17.82,0.63
7/2/2019,8,8342925,0,0.01,18.5,0.01
7/2/2019,8,8342925,0,0.01,18.5,0.01
7/2/2019,8,8342925,0,0.01,18.5,0.01
7/2/2019,8,8342925,0,0.01,18.5,0.01
7/9/2019,8,8342925,0.02,0,19.79,0.02
7/9/2019,8,8342925,0.02,0,19.79,0.02
7/25/2019,8,8342925,0.02,0,22.08,0.02
7/25/2019,8,8342925,0.02,0,22.08,0.02
7/25/2019,8,8342925,0.02,0,22.08,0.02
7/30/2019,8,8342925,0,0,22.09,0
8/6/2019,8,8342925,0,0,22.5,0
8/6/2019,8,8342925,0,0,22.5,0
8/13/2019,8,8342925,0,0.02,22.39,0.02
8/13/2019,8,8342925,0,0.02,22.39,0.02
9/4/2019,8,8342925,0,0,23.13,0
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/3/2005,9.9,7939571,0.23,0,10.44,0.23
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/10/2005,9.9,7939571,0,0,11.01,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/17/2005,9.9,7939571,0,0,13.28,0
5/26/2021,9.9,8467513,0,0.07,15.56,0.07
5/26/2021,9.9,8467513,0,0.07,15.56,0.07
5/26/2021,9.9,8467513,0,0.07,15.56,0.07
5/26/2021,9.9,8467513,0,0.07,15.56,0.07
6/2/2021,9.9,8467513,0,0,15.77,0
6/8/2021,9.9,8467513,0,0.47,18,0.47
6/8/2021,9.9,8467513,0,0.47,18,0.47
6/22/2021,9.9,8467513,0,0.17,19.77,0.17
6/29/2021,9.9,8467513,0,0,21.16,0
6/29/2021,9.9,8467513,0,0,21.16,0
7/7/2021,9.9,8467513,0.21,0,21.61,0.21
7/20/2021,9.9,8467513,0.01,0,24.31,0.01
7/20/2021,9.9,8467513,0.01,0,24.31,0.01
8/3/2021,9.9,8467513,0,0,21.84,0
8/3/2021,9.9,8467513,0,0,21.84,0
8/10/2021,9.9,8467513,0.02,0.4,22.23,0.42
8/17/2021,9.9,8467513,0,0,23.77,0
8/31/2021,9.9,8467513,0,0,23.83,0
8/31/2021,9.9,8467513,0,0,23.83,0
8/31/2021,9.9,8467513,0,0,23.83,0
8/31/2021,9.9,8467513,0,0,23.83,0
9/7/2021,9.9,8467513,0,0,22.92,0
5/3/2022,9.9,8467513,0.35,0,10.74,0.35
5/3/2022,9.9,8467513,0.35,0,10.74,0.35
5/3/2022,9.9,8467513,0.35,0,10.74,0.35
5/3/2022,9.9,8467513,0.35,0,10.74,0.35
5/3/2022,9.9,8467513,0.35,0,10.74,0.35
5/10/2022,9.9,8467513,0,0,11.62,0
5/10/2022,9.9,8467513,0,0,11.62,0
5/10/2022,9.9,8467513,0,0,11.62,0
5/17/2022,9.9,8467513,0.47,0,13.88,0.47
5/17/2022,9.9,8467513,0.47,0,13.88,0.47
5/17/2022,9.9,8467513,0.47,0,13.88,0.47
5/17/2022,9.9,8467513,0.47,0,13.88,0.47
5/17/2022,9.9,8467513,0.47,0,13.88,0.47
5/17/2022,9.9,8467513,0.47,0,13.88,0.47
5/17/2022,9.9,8467513,0.47,0,13.88,0.47
6/7/2022,9.9,8467513,0,0.05,19.45,0.05
7/6/2022,9.9,8467513,0.08,0,20.7,0.08
7/6/2022,9.9,8467513,0.08,0,20.7,0.08
7/6/2022,9.9,8467513,0.08,0,20.7,0.08
7/12/2022,9.9,8467513,0,0,21.75,0
8/2/2022,9.9,8467513,0.41,0,22.42,0.41
8/2/2022,9.9,8467513,0.41,0,22.42,0.41
8/2/2022,9.9,8467513,0.41,0,22.42,0.41
8/9/2022,9.9,8467513,0,0.05,24.57,0.05
8/9/2022,9.9,8467513,0,0.05,24.57,0.05
8/9/2022,9.9,8467513,0,0.05,24.57,0.05
8/9/2022,9.9,8467513,0,0.05,24.57,0.05
8/9/2022,9.9,8467513,0,0.05,24.57,0.05
8/9/2022,9.9,8467513,0,0.05,24.57,0.05
8/16/2022,9.9,8467513,0,0,23.45,0
8/16/2022,9.9,8467513,0,0,23.45,0
8/16/2022,9.9,8467513,0,0,23.45,0
8/16/2022,9.9,8467513,0,0,23.45,0
8/16/2022,9.9,8467513,0,0,23.45,0
8/16/2022,9.9,8467513,0,0,23.45,0
8/16/2022,9.9,8467513,0,0,23.45,0
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
8/30/2022,9.9,8467513,0,0.04,24.92,0.04
5/10/2005,10,7939571,0,0,11.01,0
5/10/2005,10,7939571,0,0,11.01,0
5/10/2005,10,7939571,0,0,11.01,0
5/17/2005,10,7939571,0,0,13.28,0
5/17/2005,10,7939571,0,0,13.28,0
5/17/2005,10,7939571,0,0,13.28,0
5/26/2021,10,8467513,0,0.07,15.56,0.07
6/2/2021,10,8467513,0,0,15.77,0
6/2/2021,10,8467513,0,0,15.77,0
6/22/2021,10,8467513,0,0.17,19.77,0.17
8/3/2021,10,8467513,0,0,21.84,0
8/17/2021,10,8467513,0,0,23.77,0
8/17/2021,10,8467513,0,0,23.77,0
8/31/2021,10,8467513,0,0,23.83,0
5/3/2022,10,8467513,0.35,0,10.74,0.35
5/3/2022,10,8467513,0.35,0,10.74,0.35
5/3/2022,10,8467513,0.35,0,10.74,0.35
5/3/2022,10,8467513,0.35,0,10.74,0.35
5/3/2022,10,8467513,0.35,0,10.74,0.35
5/3/2022,10,8467513,0.35,0,10.74,0.35
5/10/2022,10,8467513,0,0,11.62,0
5/10/2022,10,8467513,0,0,11.62,0
5/10/2022,10,8467513,0,0,11.62,0
5/10/2022,10,8467513,0,0,11.62,0
5/10/2022,10,8467513,0,0,11.62,0
5/17/2022,10,8467513,0.47,0,13.88,0.47
6/7/2022,10,8467513,0,0.05,19.45,0.05
6/28/2022,10,8467513,0.48,0,19.84,0.48
7/6/2022,10,8467513,0.08,0,20.7,0.08
7/6/2022,10,8467513,0.08,0,20.7,0.08
7/6/2022,10,8467513,0.08,0,20.7,0.08
7/6/2022,10,8467513,0.08,0,20.7,0.08
7/6/2022,10,8467513,0.08,0,20.7,0.08
7/6/2022,10,8467513,0.08,0,20.7,0.08
7/26/2022,10,8467513,0.76,0,23.93,0.76
7/26/2022,10,8467513,0.76,0,23.93,0.76
7/26/2022,10,8467513,0.76,0,23.93,0.76
8/2/2022,10,8467513,0.41,0,22.42,0.41
8/2/2022,10,8467513,0.41,0,22.42,0.41
8/2/2022,10,8467513,0.41,0,22.42,0.41
8/2/2022,10,8467513,0.41,0,22.42,0.41
8/16/2022,10,8467513,0,0,23.45,0
8/16/2022,10,8467513,0,0,23.45,0
8/30/2022,10,8467513,0,0.04,24.92,0.04
8/30/2022,10,8467513,0,0.04,24.92,0.04
8/30/2022,10,8467513,0,0.04,24.92,0.04
6/1/2005,12,7939571,0,0,15.23,0
6/1/2005,12,7939571,0,0,15.23,0
6/1/2005,12,7939571,0,0,15.23,0
6/28/2005,12,7939571,0.61,0.05,21.01,0.66
6/28/2005,12,7939571,0.61,0.05,21.01,0.66
7/11/2005,12,7939571,0,0,22.21,0
7/11/2005,12,7939571,0,0,22.21,0
7/26/2005,12,7939571,0.02,0,24.64,0.02
8/2/2005,12,7939571,0,0,23.83,0
8/29/2005,12,7939571,0.02,0,24.52,0.02
9/7/2005,12,7939571,0,0,23.39,0
5/2/2006,12,7904335,0,0,12.32,0
5/9/2006,12,7904335,0,0,13.6,0
5/30/2006,12,7904335,0.2,0,15.92,0.2
5/30/2006,12,7904335,0.2,0,15.92,0.2
6/27/2006,12,7904335,0.06,0.05,19.44,0.11
6/27/2006,12,7904335,0.06,0.05,19.44,0.11
7/5/2006,12,7904335,0,1.06,19.92,1.06
7/18/2006,12,7904335,0,0.44,22.11,0.44
7/20/2006,12,7904335,0,0,22.46,0
7/24/2006,12,7904335,0,0,23.35,0
7/24/2006,12,7904335,0,0,23.35,0
8/2/2006,12,7904335,0,0,23.74,0
8/3/2006,12,7904335,0,0,23.81,0
8/3/2006,12,7904335,0,0,23.81,0
8/3/2006,12,7904335,0,0,23.81,0
8/31/2006,12,7904335,0.06,0,22.62,0.06
9/6/2006,12,7904335,0.29,0,21.38,0.29
9/6/2006,12,7904335,0.29,0,21.38,0.29
5/1/2007,12,7908735,0,0.31,10.03,0.31
5/30/2007,12,7908735,0,0,16.88,0
6/6/2007,12,7908735,0,0,18.25,0
6/11/2007,12,7908735,0,0.05,19.07,0.05
6/11/2007,12,7908735,0,0.05,19.07,0.05
6/25/2007,12,7908735,0,0,19.88,0
7/2/2007,12,7908735,0,0,19.67,0
7/2/2007,12,7908735,0,0,19.67,0
7/16/2007,12,7908735,0,0,21.8,0
7/16/2007,12,7908735,0,0,21.8,0
8/7/2007,12,7908735,0,0,24.76,0
8/13/2007,12,7908735,0,0,24.88,0
8/13/2007,12,7908735,0,0,24.88,0
8/13/2007,12,7908735,0,0,24.88,0
8/13/2007,12,7908735,0,0,24.88,0
8/13/2007,12,7908735,0,0,24.88,0
8/20/2007,12,7908735,0.08,0.05,23.47,0.13
8/27/2007,12,7908735,0,0,23.02,0
8/27/2007,12,7908735,0,0,23.02,0
8/27/2007,12,7908735,0,0,23.02,0
8/27/2007,12,7908735,0,0,23.02,0
9/5/2007,12,7908735,0,0,23.43,0
4/22/2008,12,7945783,0,0,11.29,0
5/14/2008,12,7945783,0,0,14.23,0
5/14/2008,12,7945783,0,0,14.23,0
6/3/2008,12,7945783,0,0,16.13,0
6/3/2008,12,7945783,0,0,16.13,0
6/10/2008,12,7945783,0,0.19,18.91,0.19
6/10/2008,12,7945783,0,0.19,18.91,0.19
6/10/2008,12,7945783,0,0.19,18.91,0.19
6/17/2008,12,7945783,0.03,0,20.14,0.03
6/17/2008,12,7945783,0.03,0,20.14,0.03
6/24/2008,12,7945783,0.06,0,21.07,0.06
6/24/2008,12,7945783,0.06,0,21.07,0.06
7/8/2008,12,7945783,0,0,22.54,0
7/17/2008,12,7945783,0,0,23.5,0
7/17/2008,12,7945783,0,0,23.5,0
7/17/2008,12,7945783,0,0,23.5,0
7/22/2008,12,7945783,0.01,0.01,24.24,0.02
7/22/2008,12,7945783,0.01,0.01,24.24,0.02
7/29/2008,12,7945783,0,0,25.23,0
8/5/2008,12,7945783,0,0.02,25.3,0.02
8/5/2008,12,7945783,0,0.02,25.3,0.02
8/13/2008,12,7945783,0.01,0,24.75,0.01
8/13/2008,12,7945783,0.01,0,24.75,0.01
8/13/2008,12,7945783,0.01,0,24.75,0.01
8/26/2008,12,7945783,0,0,24.45,0
9/3/2008,12,7945783,0,0,24.92,0
9/11/2008,12,7945783,0,0,24.48,0
9/11/2008,12,7945783,0,0,24.48,0
5/12/2009,12,7991063,0,0,15.49,0
6/2/2009,12,7991063,0,0.01,18.8,0.01
6/2/2009,12,7991063,0,0.01,18.8,0.01
6/2/2009,12,7991063,0,0.01,18.8,0.01
6/30/2009,12,7991063,0,0.24,22.62,0.24
7/7/2009,12,7991063,0,0.42,22.14,0.42
7/7/2009,12,7991063,0,0.42,22.14,0.42
7/7/2009,12,7991063,0,0.42,22.14,0.42
7/20/2009,12,7991063,0,0,22.58,0
7/20/2009,12,7991063,0,0,22.58,0
7/29/2009,12,7991063,0,1.31,24.92,1.31
8/11/2009,12,7991063,0.36,0,24.53,0.36
8/18/2009,12,7991063,0,0.36,25.95,0.36
9/9/2009,12,7991063,0,0,24.74,0
9/9/2009,12,7991063,0,0,24.74,0
9/9/2009,12,7991063,0,0,24.74,0
9/9/2009,12,7991063,0,0,24.74,0
5/11/2010,12,8190105,0,0.02,10.93,0.02
5/17/2010,12,8190105,0,0,11.84,0
5/17/2010,12,8190105,0,0,11.84,0
5/17/2010,12,8190105,0,0,11.84,0
6/8/2010,12,8190105,0,0,19.09,0
6/15/2010,12,8190105,0.01,0,18.61,0.01
6/22/2010,12,8190105,0,0.16,20.93,0.16
7/7/2010,12,8190105,0,0,21.88,0
7/7/2010,12,8190105,0,0,21.88,0
7/7/2010,12,8190105,0,0,21.88,0
7/13/2010,12,8190105,0,0.62,22.79,0.62
7/27/2010,12,8190105,0,0,24.16,0
7/27/2010,12,8190105,0,0,24.16,0
8/10/2010,12,8190105,0,0,23.38,0
8/10/2010,12,8190105,0,0,23.38,0
8/16/2010,12,8190105,0.07,0.16,23.07,0.23
8/16/2010,12,8190105,0.07,0.16,23.07,0.23
8/26/2010,12,8190105,0.47,0,22.5,0.47
8/26/2010,12,8190105,0.47,0,22.5,0.47
8/26/2010,12,8190105,0.47,0,22.5,0.47
8/31/2010,12,8190105,0,0,23.65,0
9/8/2010,12,8190105,0,0,22.72,0
9/8/2010,12,8190105,0,0,22.72,0
4/26/2011,12,8272864,0,0,10.07,0
4/26/2011,12,8272864,0,0,10.07,0
4/26/2011,12,8272864,0,0,10.07,0
5/3/2011,12,8272864,0,0,11.07,0
5/10/2011,12,8272864,0,0,11.59,0
5/24/2011,12,8272864,0.02,0,15.78,0.02
6/7/2011,12,8272864,0,0,17.08,0
6/21/2011,12,8272864,0,0,20.89,0
7/6/2011,12,8272864,0,0,22.29,0
7/6/2011,12,8272864,0,0,22.29,0
7/12/2011,12,8272864,0,0,23.21,0
7/12/2011,12,8272864,0,0,23.21,0
7/12/2011,12,8272864,0,0,23.21,0
8/2/2011,12,8272864,0.01,0,24.25,0.01
8/8/2011,12,8272864,0.17,0,24.63,0.17
8/8/2011,12,8272864,0.17,0,24.63,0.17
8/18/2011,12,8272864,0,0.1,23.88,0.1
8/23/2011,12,8272864,0,0,23.31,0
5/8/2012,12,8346715,0,0.04,13.47,0.04
5/14/2012,12,8346715,0,0.01,14.84,0.01
5/30/2012,12,8346715,0.09,0,19.39,0.09
5/30/2012,12,8346715,0.09,0,19.39,0.09
6/12/2012,12,8346715,0,0.91,20.16,0.91
6/12/2012,12,8346715,0,0.91,20.16,0.91
6/12/2012,12,8346715,0,0.91,20.16,0.91
6/18/2012,12,8346715,0,0,20.98,0
6/18/2012,12,8346715,0,0,20.98,0
6/25/2012,12,8346715,0.05,0.28,22.25,0.33
7/2/2012,12,8346715,0,0,21.63,0
7/31/2012,12,8346715,0,0,23.92,0
8/7/2012,12,8346715,0.01,0,25.55,0.01
8/7/2012,12,8346715,0.01,0,25.55,0.01
8/7/2012,12,8346715,0.01,0,25.55,0.01
8/14/2012,12,8346715,0,0.05,24.72,0.05
8/14/2012,12,8346715,0,0.05,24.72,0.05
8/27/2012,12,8346715,0,0.77,24.34,0.77
9/4/2012,12,8346715,0,0.14,24.58,0.14
9/4/2012,12,8346715,0,0.14,24.58,0.14
9/4/2012,12,8346715,0,0.14,24.58,0.14
9/4/2012,12,8346715,0,0.14,24.58,0.14
9/17/2012,12,8346715,0,0,22.12,0
4/30/2013,12,8396207,0.03,0,11.12,0.03
4/30/2013,12,8396207,0.03,0,11.12,0.03
4/30/2013,12,8396207,0.03,0,11.12,0.03
5/7/2013,12,8396207,0,0,13.29,0
5/14/2013,12,8396207,0,0,14.27,0
5/14/2013,12,8396207,0,0,14.27,0
5/21/2013,12,8396207,0,0,14.1,0
5/21/2013,12,8396207,0,0,14.1,0
5/21/2013,12,8396207,0,0,14.1,0
5/28/2013,12,8396207,0,0.41,14.97,0.41
6/12/2013,12,8396207,0.14,0,18.57,0.14
6/24/2013,12,8396207,0,0,20.16,0
7/8/2013,12,8396207,0,0,21.7,0
7/16/2013,12,8396207,0,0,22.75,0
7/30/2013,12,8396207,0,0,23.61,0
8/6/2013,12,8396207,0,0,22.56,0
8/13/2013,12,8396207,0.09,0.74,22.85,0.83
8/13/2013,12,8396207,0.09,0.74,22.85,0.83
8/27/2013,12,8396207,0,0.01,22.65,0.01
8/27/2013,12,8396207,0,0.01,22.65,0.01
9/4/2013,12,8396207,0.09,0,22.77,0.09
4/29/2014,12,8433867,0,0.03,9.44,0.03
5/6/2014,12,8433867,0,0,10.98,0
5/20/2014,12,8433867,0,0,14.4,0
5/20/2014,12,8433867,0,0,14.4,0
6/17/2014,12,8433867,0,0,19.83,0
6/17/2014,12,8433867,0,0,19.83,0
7/1/2014,12,8433867,0,0,22.06,0
7/8/2014,12,8433867,0,0.18,20.65,0.18
7/8/2014,12,8433867,0,0.18,20.65,0.18
7/14/2014,12,8433867,0.24,0.74,20.79,0.98
7/14/2014,12,8433867,0.24,0.74,20.79,0.98
7/14/2014,12,8433867,0.24,0.74,20.79,0.98
7/29/2014,12,8433867,0.26,0,23.06,0.26
7/29/2014,12,8433867,0.26,0,23.06,0.26
8/19/2014,12,8433867,0,0,22.77,0
8/19/2014,12,8433867,0,0,22.77,0
8/26/2014,12,8433867,0,0,23.38,0
4/21/2015,12,8463157,0.95,0.23,8.61,1.18
4/21/2015,12,8463157,0.95,0.23,8.61,1.18
4/21/2015,12,8463157,0.95,0.23,8.61,1.18
4/28/2015,12,8463157,0,0,8.54,0
5/5/2015,12,8463157,0,0,10.92,0
5/5/2015,12,8463157,0,0,10.92,0
5/19/2015,12,8463157,0,0.01,14.37,0.01
6/9/2015,12,8463157,0.04,0.01,17.22,0.05
6/9/2015,12,8463157,0.04,0.01,17.22,0.05
6/9/2015,12,8463157,0.04,0.01,17.22,0.05
6/9/2015,12,8463157,0.04,0.01,17.22,0.05
6/9/2015,12,8463157,0.04,0.01,17.22,0.05
6/23/2015,12,8463157,0,0.07,21.41,0.07
6/23/2015,12,8463157,0,0.07,21.41,0.07
6/23/2015,12,8463157,0,0.07,21.41,0.07
7/14/2015,12,8463157,0,0.95,22.58,0.95
7/14/2015,12,8463157,0,0.95,22.58,0.95
7/21/2015,12,8463157,0,0,23.41,0
7/21/2015,12,8463157,0,0,23.41,0
8/4/2015,12,8463157,0,0.3,23.32,0.3
8/4/2015,12,8463157,0,0.3,23.32,0.3
8/12/2015,12,8463157,1.18,0,23.41,1.18
8/12/2015,12,8463157,1.18,0,23.41,1.18
8/12/2015,12,8463157,1.18,0,23.41,1.18
8/18/2015,12,8463157,0,0,24.34,0
9/1/2015,12,8463157,0,0,24.56,0
9/1/2015,12,8463157,0,0,24.56,0
9/1/2015,12,8463157,0,0,24.56,0
9/9/2015,12,8463157,0,0.14,24.96,0.14
9/9/2015,12,8463157,0,0.14,24.96,0.14
9/9/2015,12,8463157,0,0.14,24.96,0.14
5/2/2017,12,8437695,0,0,12.73,0
5/2/2017,12,8437695,0,0,12.73,0
5/31/2017,12,8437695,0.03,0.05,16.08,0.08
6/13/2017,12,8437695,0,0,18.66,0
6/13/2017,12,8437695,0,0,18.66,0
6/13/2017,12,8437695,0,0,18.66,0
8/1/2017,12,8437695,0,0,23.88,0
8/15/2017,12,8437695,0,0.44,23.38,0.44
8/15/2017,12,8437695,0,0.44,23.38,0.44
8/15/2017,12,8437695,0,0.44,23.38,0.44
8/15/2017,12,8437695,0,0.44,23.38,0.44
8/22/2017,12,8437695,0,0.23,24.25,0.23
8/29/2017,12,8437695,0,0.31,22.59,0.31
8/29/2017,12,8437695,0,0.31,22.59,0.31
8/29/2017,12,8437695,0,0.31,22.59,0.31
8/14/2018,12,8396614,0.61,0.58,24.42,1.19
8/21/2018,12,8396614,0,0.07,24.5,0.07
8/21/2018,12,8396614,0,0.07,24.5,0.07
9/5/2018,12,8396614,0,0,25.33,0
4/30/2019,12,8342925,0.02,0.05,10.67,0.07
4/30/2019,12,8342925,0.02,0.05,10.67,0.07
6/4/2019,12,8342925,0,0,15.75,0
6/4/2019,12,8342925,0,0,15.75,0
6/4/2019,12,8342925,0,0,15.75,0
6/18/2019,12,8342925,0,0.63,17.82,0.63
7/2/2019,12,8342925,0,0.01,18.5,0.01
7/2/2019,12,8342925,0,0.01,18.5,0.01
7/16/2019,12,8342925,0,0,20.86,0
8/6/2019,12,8342925,0,0,22.5,0
8/6/2019,12,8342925,0,0,22.5,0
8/6/2019,12,8342925,0,0,22.5,0
8/6/2019,12,8342925,0,0,22.5,0
8/13/2019,12,8342925,0,0.02,22.39,0.02
8/13/2019,12,8342925,0,0.02,22.39,0.02
8/27/2019,12,8342925,0,0,22.88,0
8/27/2019,12,8342925,0,0,22.88,0
8/27/2019,12,8342925,0,0,22.88,0
5/24/2005,16,7939571,0,0.05,13.66,0.05
5/24/2005,16,7939571,0,0.05,13.66,0.05
5/24/2005,16,7939571,0,0.05,13.66,0.05
6/1/2005,16,7939571,0,0,15.23,0
6/1/2005,16,7939571,0,0,15.23,0
6/8/2005,16,7939571,0,0,17.89,0
6/20/2005,16,7939571,0,0,18.56,0
6/20/2005,16,7939571,0,0,18.56,0
6/28/2005,16,7939571,0.61,0.05,21.01,0.66
7/11/2005,16,7939571,0,0,22.21,0
7/11/2005,16,7939571,0,0,22.21,0
7/19/2005,16,7939571,0,0,23.89,0
7/19/2005,16,7939571,0,0,23.89,0
8/23/2005,16,7939571,0,0,24.65,0
8/29/2005,16,7939571,0.02,0,24.52,0.02
9/7/2005,16,7939571,0,0,23.39,0
9/7/2005,16,7939571,0,0,23.39,0
9/7/2005,16,7939571,0,0,23.39,0
6/12/2006,16,7904335,0,0,17.29,0
6/27/2006,16,7904335,0.06,0.05,19.44,0.11
6/27/2006,16,7904335,0.06,0.05,19.44,0.11
7/20/2006,16,7904335,0,0,22.46,0
7/24/2006,16,7904335,0,0,23.35,0
8/2/2006,16,7904335,0,0,23.74,0
8/3/2006,16,7904335,0,0,23.81,0
8/3/2006,16,7904335,0,0,23.81,0
8/3/2006,16,7904335,0,0,23.81,0
8/22/2006,16,7904335,0,0,23.42,0
6/6/2007,16,7908735,0,0,18.25,0
7/10/2007,16,7908735,0,0,20.81,0
7/16/2007,16,7908735,0,0,21.8,0
7/16/2007,16,7908735,0,0,21.8,0
7/25/2007,16,7908735,0,0,22.24,0
7/31/2007,16,7908735,0,0,23.75,0
8/7/2007,16,7908735,0,0,24.76,0
8/7/2007,16,7908735,0,0,24.76,0
8/7/2007,16,7908735,0,0,24.76,0
8/7/2007,16,7908735,0,0,24.76,0
8/20/2007,16,7908735,0.08,0.05,23.47,0.13
8/20/2007,16,7908735,0.08,0.05,23.47,0.13
8/27/2007,16,7908735,0,0,23.02,0
8/27/2007,16,7908735,0,0,23.02,0
4/22/2008,16,7945783,0,0,11.29,0
4/22/2008,16,7945783,0,0,11.29,0
4/22/2008,16,7945783,0,0,11.29,0
5/1/2008,16,7945783,0,0.09,12.91,0.09
5/14/2008,16,7945783,0,0,14.23,0
6/3/2008,16,7945783,0,0,16.13,0
6/10/2008,16,7945783,0,0.19,18.91,0.19
6/17/2008,16,7945783,0.03,0,20.14,0.03
7/17/2008,16,7945783,0,0,23.5,0
8/5/2008,16,7945783,0,0.02,25.3,0.02
8/13/2008,16,7945783,0.01,0,24.75,0.01
8/13/2008,16,7945783,0.01,0,24.75,0.01
8/26/2008,16,7945783,0,0,24.45,0
9/11/2008,16,7945783,0,0,24.48,0
9/11/2008,16,7945783,0,0,24.48,0
6/2/2009,16,7991063,0,0.01,18.8,0.01
6/17/2009,16,7991063,0,0,20.81,0
7/7/2009,16,7991063,0,0.42,22.14,0.42
7/7/2009,16,7991063,0,0.42,22.14,0.42
7/7/2009,16,7991063,0,0.42,22.14,0.42
7/20/2009,16,7991063,0,0,22.58,0
7/20/2009,16,7991063,0,0,22.58,0
7/29/2009,16,7991063,0,1.31,24.92,1.31
7/29/2009,16,7991063,0,1.31,24.92,1.31
8/11/2009,16,7991063,0.36,0,24.53,0.36
5/17/2010,16,8190105,0,0,11.84,0
6/8/2010,16,8190105,0,0,19.09,0
6/15/2010,16,8190105,0.01,0,18.61,0.01
6/15/2010,16,8190105,0.01,0,18.61,0.01
6/29/2010,16,8190105,0.02,0,22.23,0.02
7/7/2010,16,8190105,0,0,21.88,0
7/13/2010,16,8190105,0,0.62,22.79,0.62
7/13/2010,16,8190105,0,0.62,22.79,0.62
7/20/2010,16,8190105,0.15,0,25.15,0.15
7/27/2010,16,8190105,0,0,24.16,0
7/27/2010,16,8190105,0,0,24.16,0
8/3/2010,16,8190105,0,0,22.61,0
8/26/2010,16,8190105,0.47,0,22.5,0.47
9/8/2010,16,8190105,0,0,22.72,0
5/10/2011,16,8272864,0,0,11.59,0
5/10/2011,16,8272864,0,0,11.59,0
5/10/2011,16,8272864,0,0,11.59,0
6/21/2011,16,8272864,0,0,20.89,0
6/21/2011,16,8272864,0,0,20.89,0
6/21/2011,16,8272864,0,0,20.89,0
6/28/2011,16,8272864,0,0,22.14,0
6/28/2011,16,8272864,0,0,22.14,0
6/28/2011,16,8272864,0,0,22.14,0
6/28/2011,16,8272864,0,0,22.14,0
7/6/2011,16,8272864,0,0,22.29,0
7/6/2011,16,8272864,0,0,22.29,0
7/27/2011,16,8272864,0.29,0,22.78,0.29
8/2/2011,16,8272864,0.01,0,24.25,0.01
8/2/2011,16,8272864,0.01,0,24.25,0.01
8/2/2011,16,8272864,0.01,0,24.25,0.01
8/18/2011,16,8272864,0,0.1,23.88,0.1
8/31/2011,16,8272864,0,0,23.75,0
8/31/2011,16,8272864,0,0,23.75,0
9/1/2011,16,8272864,0,0,23.26,0
5/8/2012,16,8346715,0,0.04,13.47,0.04
